zeit_iso;zeit_unix;bmp_time;"bmp_pressure [hPa]"
"2026-07-31 11:59:30";1785491970.678;15.937362670898;991.31719462077
"2026-07-31 11:59:30";1785491970.762;16.95081837972;991.31686401367
"2026-07-31 11:59:30";1785491970.846;17.922005393288;991.3115234375
"2026-07-31 11:59:30";1785491970.93;18.935373159555;991.30899752103
"2026-07-31 11:59:31";1785491971.013;19.990964253743;991.30895996094
"2026-07-31 11:59:31";1785491971.097;20.962141557173;991.30834960938
"2026-07-31 11:59:31";1785491971.181;21.933369954427;991.30953979492
"2026-07-31 11:59:31";1785491971.265;22.989170954778;991.31826077975
"2026-07-31 11:59:31";1785491971.348;24.0026883212;991.32597212358
"2026-07-31 11:59:31";1785491971.432;24.974052429199;991.32494099935
"2026-07-31 11:59:31";1785491971.516;25.987584431966;991.32532246908
"2026-07-31 11:59:31";1785491971.6;27.043285663311;991.33182936448
"2026-07-31 11:59:31";1785491971.684;28.09895324707;991.32986450195
"2026-07-31 11:59:31";1785491971.767;29.112566630046;991.3389638265
"2026-07-31 11:59:31";1785491971.851;30.12622833252;991.33941141764
"2026-07-31 11:59:31";1785491971.935;31.139862060547;991.34248352051
"2026-07-31 11:59:32";1785491972.019;32.15340423584;991.33262125651
"2026-07-31 11:59:32";1785491972.103;33.166974385579;991.32861836751
"2026-07-31 11:59:32";1785491972.186;34.180442810059;991.32828776042
"2026-07-31 11:59:32";1785491972.27;35.193918863932;991.32413228353
"2026-07-31 11:59:32";1785491972.354;36.165277654474;991.32336425781
"2026-07-31 11:59:32";1785491972.438;37.136708577474;991.31936136882
"2026-07-31 11:59:32";1785491972.521;38.192591740535;991.32138765775
"2026-07-31 11:59:32";1785491972.605;39.206110174006;991.31873668324
"2026-07-31 11:59:32";1785491972.689;40.177472432454;991.32173156738
"2026-07-31 11:59:32";1785491972.773;41.191167195638;991.32722473145
"2026-07-31 11:59:32";1785491972.857;42.204828898112;991.3246307373
"2026-07-31 11:59:32";1785491972.94;43.21849822998;991.33557637533
"2026-07-31 11:59:33";1785491973.024;44.232187906901;991.33542378743
"2026-07-31 11:59:33";1785491973.108;45.245867411296;991.34359232585
"2026-07-31 11:59:33";1785491973.192;46.259569803874;991.35446675618
"2026-07-31 11:59:33";1785491973.275;47.273320515951;991.35625203451
"2026-07-31 11:59:33";1785491973.359;48.286928812663;991.35101318359
"2026-07-31 11:59:33";1785491973.443;49.300628662109;991.3563486735
"2026-07-31 11:59:33";1785491973.527;50.314236958822;991.36053975423
"2026-07-31 11:59:33";1785491973.611;51.327885945638;991.35587565104
"2026-07-31 11:59:33";1785491973.694;52.299313631925;991.3525057706
"2026-07-31 11:59:33";1785491973.778;53.31298828125;991.3490224985
"2026-07-31 11:59:33";1785491973.862;54.368827819824;991.34915669759
"2026-07-31 11:59:33";1785491973.946;55.340087890625;991.35180109197
"2026-07-31 11:59:34";1785491974.029;56.311314900716;991.35077921549
"2026-07-31 11:59:34";1785491974.113;57.324867248535;991.35053507487
"2026-07-31 11:59:34";1785491974.197;58.338500976562;991.3451944987
"2026-07-31 11:59:34";1785491974.281;59.35213470459;991.35349527995
"2026-07-31 11:59:34";1785491974.365;60.365727742513;991.34756978353
"2026-07-31 11:59:34";1785491974.442;0.81998952229818;991.32063293457
"2026-07-31 11:59:34";1785491974.52;1.8334986368815;991.30990600586
"2026-07-31 11:59:34";1785491974.597;2.8469772338867;991.30537414551
"2026-07-31 11:59:34";1785491974.675;3.8604431152344;991.30891418457
"2026-07-31 11:59:34";1785491974.753;4.8738733927409;991.3072865804
"2026-07-31 11:59:34";1785491974.83;5.8450261896307;991.31112948331
"2026-07-31 11:59:34";1785491974.908;6.8161977132161;991.31069946289
"2026-07-31 11:59:34";1785491974.985;7.8718426044171;991.3110539363
